ALLAPOT|AR|EGESZ_SZOBAK|EMELET|FELSZOBAK|FUTES|KERT_TERULET|KERULET|KILATAS|KOMFORT|LIFT|PARKOLAS|SAVE_DATE|SZINTEK|TERULET|TETOTER|URL|UTCA|VAROSRESZ
jó állapotú|8.700000|2.000000|4|1.000000|||15|panorámás|összkomfortos|van|kulteri|2013.06.15||64.000000|-1|http://ingatlan.com/ujpalota/elado+lakas/panel-lakas/budapest+15+kerulet+nyirpalota+ut/20159971?sid=0&|Nyírpalota út|Újpalota
felújított|21.800000|2.000000|3|0.000000|gáz (cirko)||14|panorámás|összkomfortos|nincs|utcan|2013.06.15||66.000000|-1|http://ingatlan.com/herminamezo/elado+lakas/tegla-epitesu-lakas/budapest+14+kerulet+uzsoki+utca/20159284?sid=0&|Uzsoki utca|Herminamezõ
felújított|59.800000|4.000000|0|1.000000|gáz (cirko)|205|11||összkomfortos|nincs|garazs|2013.06.15||120.000000|-1|http://ingatlan.com/sashegy-xii/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+muskotaly+utca/20122168?sid=0&|Muskotály utca|Sashegy
|64.000000|2.000000|3|0.000000|gáz (cirko)||1|panorámás|duplakomfortos|nincs|utcan|2013.06.15||99.000000|-1|http://ingatlan.com/i-ker/elado+lakas/tegla-epitesu-lakas/budapest+1+kerulet+lisznyai+utca/6825729?sid=0&|Lisznyai utca|
felújított|15.900000|1.000000|2|1.000000|gáz (konvektor)||11|||nincs|kulteri|2013.06.15||49.000000|-1|http://ingatlan.com/xi-ker/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+nandorfejervari+ut/20149191?sid=0&|Nándorfejérvári út|
|105.000000|4.000000|0|1.000000|gáz (cirko)|1000|12|panorámás|luxus|nincs|garazs|2013.06.15||222.000000|-1|http://ingatlan.com/xii-ker/elado+lakas/tegla-epitesu-lakas/budapest+12+kerulet+csillagvolgyi+ut/20148607?sid=0&|Csillagvölgyi út|
beköltözhetõ|16.800000|2.000000|3|1.000000|gáz (héra)||14|udvari|komfortos|van|utcan|2013.06.15||73.000000|-1|http://ingatlan.com/varosliget/elado+lakas/tegla-epitesu-lakas/budapest+14+kerulet+ajtosi+durer+sor/20141103?sid=0&|Ajtósi Dürer sor|Városliget
|32.000000|3.000000|0|0.000000|gáz (cirko)||14|||nincs|garazs|2013.06.15||87.000000|-1|http://ingatlan.com/xiv-ker/elado+lakas/tegla-epitesu-lakas/budapest+14+kerulet+kalocsai+utca/20140477?sid=0&|Kalocsai utca|
|12.900000|1.000000|3|1.000000|házközponti egyedi méréssel||13||összkomfortos|van|utcan|2013.06.15|4|42.000000|-1|http://ingatlan.com/xiii-ker/elado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+szabolcs+utca/7037623?sid=0&|Szabolcs utca 26|
felújított|54.000000|2.000000|1|1.000000|gáz (cirko)||1|panorámás||nincs|garazs|2013.06.15|2|80.000000|-1|http://ingatlan.com/gellerthegy-xi/elado+lakas/tegla-epitesu-lakas/budapest+1+kerulet+berc+utca/6415032?sid=0&|Bérc utca|Gellérthegy
|38.000000|4.000000|4|0.000000|házközponti egyedi méréssel||4|panorámás|duplakomfortos|van|kulteri|2013.06.15||91.000000|-1|http://ingatlan.com/juharliget-lakopark/elado+lakas/tegla-epitesu-lakas/budapest+4+kerulet+attila+utca/20137465?sid=0&|Attila utca|Juharliget lakópark
|59.500000|3.000000|5|0.000000|gáz (cirko)||6|panorámás|luxus|van|garazs|2013.06.15||85.000000|-1|http://ingatlan.com/vi-ker/elado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+szekely+mihaly+utca/20007078?sid=0&|Székely Mihály utca 7|
felújított|23.000000|2.000000|4|1.000000|gáz (cirko)||11|panorámás|összkomfortos|nincs|utcan|2013.06.15||62.000000|-1|http://ingatlan.com/kelenfold/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+nandorfejervari+ut/20099970?sid=0&|Nándorfejérvári út|Kelenföld
közepes állapotú|16.900000|2.000000|0|0.000000|gáz (cirko)||12||összkomfortos|nincs|garazs|2013.06.15|3|55.000000|-1|http://ingatlan.com/diosarok/elado+lakas/tegla-epitesu-lakas/budapest+12+kerulet+rozse+utca/6842708?sid=0&|Rõzse utca|Diósárok
|23.900000|2.000000|0|0.000000|házközponti egyedi méréssel||||összkomfortos|van|garazs|2013.07.28||47.000000|-1|http://ingatlan.com/ujlipotvaros/elado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+visegradi+utca/20242832?sid=0&||
felújítandó|8.600000|1.000000|0|1.000000|||11|panorámás|összkomfortos|van|utcan|2013.07.28||49.000000|-1|http://ingatlan.com/ormezoi-lakotelep/elado+lakas/panel-lakas/budapest+11+kerulet+cirmos+utca/20247747?sid=0&|Cirmos utca|Õrmezei lakótelep
felújítandó|16.900000|2.000000|0|1.000000|elektromos||11||komfortos|nincs|utcan|2013.07.28||70.000000|-1|http://ingatlan.com/szentimrevaros/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+villanyi+ut/20243321?sid=0&|Villányi út|Szentimreváros
közepes állapotú|16.700000|2.000000|4|1.000000|gáz (cirko)||11|utcai|összkomfortos|van|utcan|2013.07.28||71.000000|-1|http://ingatlan.com/szentimrevaros/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+moricz+zsigmond+korter/20180049?sid=0&|Móricz Zsigmond körtér|Szentimreváros
felújított|15.400000|1.000000|6|1.000000|||11|utcai|összkomfortos|van|utcan|2013.07.28||43.000000|-1|http://ingatlan.com/lagymanyos/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+egry+jozsef+utca/20239792?sid=0&|Egry József utca|Lágymányos
felújított|19.900000|3.000000|2|0.000000|gáz (cirko)||9|utcai|összkomfortos|nincs|utcan|2013.07.28|3|95.000000|-1|http://ingatlan.com/ix-ker/elado+lakas/tegla-epitesu-lakas/budapest+9+kerulet+lenhossek+utca/6075348?sid=0&|Lenhossék utca|
felújítandó|13.500000|2.000000|1|0.000000|gáz (cirko)||11|udvari|összkomfortos|van|utcan|2013.07.28|4|66.000000|-1|http://ingatlan.com/muegyetem-kornyeke/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+bartok+bela+ut/20196722?sid=0&|Bartók Béla út|Mûegyetem környéke
felújított|28.000000|3.000000|5|0.000000|gáz (cirko)||13|utcai|komfortos|van|utcan|2013.07.28||86.000000|-1|http://ingatlan.com/ujlipotvaros/elado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+victor+hugo+utca/20172982?sid=0&|Victor Hugo utca|Újlipótváros
felújított|23.900000|2.000000|1|1.000000|gáz (cirko)||11||duplakomfortos|nincs|utcan|2013.07.28||69.000000|-1|http://ingatlan.com/feneketlento/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet/20179775?sid=0&||Feneketlen-tó
felújított|9.650000|2.000000|0|0.000000|||11||összkomfortos|van|utcan|2013.07.28||50.000000|-1|http://ingatlan.com/kelenfold/elado+lakas/panel-lakas/budapest+11+kerulet+etele+ut/20243062?sid=0&|Etele út|Kelenföld
felújított|10.900000|1.000000|1|1.000000|gáz (konvektor)||7|udvari|összkomfortos|nincs|utcan|2013.07.28|4|40.000000|-1|http://ingatlan.com/erzsebetvaros-nagykoruton-kivul/elado+lakas/tegla-epitesu-lakas/budapest+7+kerulet+szovetseg+utca/20123369?sid=0&|Szövetség utca|Erzsébetváros - Nagykörúton kívül
felújítandó|8.300000|1.000000|0|1.000000|||11|utcai||van|utcan|2013.07.28|10|45.000000|-1|http://ingatlan.com/albertfalva/elado+lakas/panel-lakas/budapest+11+kerulet+fegyvernek+utca/20221884?sid=0&|Fegyvernek utca|Albertfalva
felújítandó|8.600000|1.000000|0|1.000000|||11|utcai|összkomfortos|van|utcan|2013.07.28|10|49.000000|-1|http://ingatlan.com/ormezoi-lakotelep/elado+lakas/panel-lakas/budapest+11+kerulet+cirmos+utca/20240130?sid=0&|Cirmos utca|Õrmezei lakótelep
felújított|14.800000|2.000000|1|1.000000|||11|panorámás|összkomfortos|van|utcan|2013.07.28|10|76.000000|-1|http://ingatlan.com/ormezoi-lakotelep/elado+lakas/panel-lakas/budapest+11+kerulet+menyecske+utca/20211253?sid=0&|Menyecske utca|Õrmezei lakótelep
jó állapotú|17.300000|2.000000|1|0.000000|gáz (cirko)||5|||van|nincs|2013.07.28|5|59.000000|-1|http://ingatlan.com/belvaros-v/elado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+egyetem+ter/20189365?sid=0&|Egyetem tér|Belváros
felújított|11.550000|1.000000|0|2.000000|||11|panorámás|összkomfortos|van|utcan|2013.07.28||51.000000|-1|http://ingatlan.com/kelenfold/elado+lakas/panel-lakas/budapest+11+kerulet+etele+ut/20220625?sid=0&|Etele út|Kelenföld
|25.500000|2.000000|1|0.000000|gáz (cirko)||2|||nincs|nincs|2013.07.28|1|57.000000|-1|http://ingatlan.com/rozsadomb-ii/elado+lakas/tegla-epitesu-lakas/budapest+2+kerulet+bimbo+ut/20095441?sid=0&|Bimbó út|Rózsadomb
felújított|23.800000|2.000000|1|1.000000|gáz (cirko)||11|utcai|duplakomfortos|nincs|utcan|2013.07.28|3|65.000000|-1|http://ingatlan.com/feneketlento/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet/20219453?sid=0&||Feneketlen-tó
közepes állapotú|20.900000|2.000000|0|0.000000|gáz (cirko)||11||összkomfortos|nincs|kulteri|2013.07.28|3|71.000000|-1|http://ingatlan.com/szentimrevaros/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+kanizsai+utca/20228791?sid=0&|Kanizsai utca|Szentimreváros
felújított|19.000000|2.000000|1|0.000000|gáz (cirko)||||duplakomfortos|nincs|garazs|2013.07.28||57.000000|-1|http://ingatlan.com/sasad/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+ugron+gabor+utca/20235196?sid=0&||
|21.890000|1.000000|4|2.000000|gáz (cirko)||6|utcai|összkomfortos|van|garazs|2013.07.28|7|65.000000|-1|http://ingatlan.com/vi-ker/elado+lakas/tegla-epitesu-lakas/budapest+6+kerulet/7188210?sid=0&||
felújított|10.900000|1.000000|1|0.000000|gáz (konvektor)||11|udvari|összkomfortos|nincs|utcan|2013.07.28||30.000000|-1|http://ingatlan.com/albertfalva/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet/20229694?sid=0&||Albertfalva
jó állapotú|25.900000|1.000000|4|1.000000|||6|utcai|összkomfortos|van|nincs|2013.07.28||68.000000|-1|http://ingatlan.com/terezvaros-nagykoruton-belul/elado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+andrassy+ut/20210029?sid=0&|Andrássy út|Terézváros - Nagykörúton belül
jó állapotú|16.200000|2.000000|0|0.000000|gáz (cirko)||11||összkomfortos|nincs|utcan|2013.07.28||47.000000|-1|http://ingatlan.com/gellerthegy-xi/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+menesi+ut/6658825?sid=0&|Ménesi út|Gellérthegy
jó állapotú|18.900000|2.000000|0|0.000000|gáz (konvektor)||11|udvari||nincs|nincs|2013.07.28|3|66.000000|-1|http://ingatlan.com/xi-ker/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet/20231365?sid=0&||
|21.890000|2.000000|4|1.000000|gáz (cirko)||6|utcai||van|garazs|2013.07.28||65.000000|-1|http://ingatlan.com/vi-ker/elado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+sziv+utca/7085705?sid=0&|Szív utca 61|
|18.990000|1.000000|1|2.000000|||11||összkomfortos|van|garazs|2013.07.28||41.000000|-1|http://ingatlan.com/gazdagret/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet/20234152?sid=0&||Gazdagrét
közepes állapotú|25.000000|3.000000|2|2.000000|gáz (cirko)||11||összkomfortos|van|utcan|2013.07.28||98.000000|-1|http://ingatlan.com/feneketlento/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+moricz+zsigmond+korter/6988746?sid=0&|Móricz Zsigmond körtér|Feneketlen-tó
|13.900000|1.000000|0|1.000000|gáz (cirko)||13||összkomfortos|van|kulteri|2013.07.28||42.000000|-1|http://ingatlan.com/angyalfold/elado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+frangepan+koz/20073011?sid=0&|Frangepán köz|Angyalföld
|14.990000|1.000000|5|1.000000|házközponti egyedi méréssel||13|udvari|összkomfortos|van|nincs|2013.07.28|5|42.000000|-1|http://ingatlan.com/angyalfold/elado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+petnehazy+utca/20206091?sid=0&|Petneházy utca|Angyalföld
|11.900000|3.000000|6|0.000000|||11|panorámás|összkomfortos|van|utcan|2013.07.28||53.000000|-1|http://ingatlan.com/albertfalva/elado+lakas/panel-lakas/budapest+11+kerulet+fegyvernek+utca/20236553?sid=0&|Fegyvernek utca|Albertfalva
|25.900000|3.000000|0|0.000000|gáz (cirko)||9||duplakomfortos|van|garazs|2013.07.28||75.000000|-1|http://ingatlan.com/rehabilitacios-terulet-ix/elado+lakas/tegla-epitesu-lakas/budapest+9+kerulet+sobieski+janos+utca/20248380?sid=0&|Sobieski János utca|Rehabilitációs terület
|22.100000|1.000000|0|1.000000|házközponti egyedi méréssel||11||összkomfortos|van|garazs|2013.07.28||50.000000|-1|http://ingatlan.com/xi-ker/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+beregszasz+ut/20221055?sid=0&|Beregszász út 4|
|62.900000|3.000000|5|1.000000|házközponti egyedi méréssel||11|panorámás|luxus|van|garazs|2013.07.28||120.000000|-1|http://ingatlan.com/xi-ker/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+beregszasz+ut/20176751?sid=0&|Beregszász út 4|
|40.300000|2.000000|1|1.000000|házközponti egyedi méréssel||11||duplakomfortos|van|garazs|2013.07.28||93.000000|-1|http://ingatlan.com/sasad/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+beregszasz+ut/20176566?sid=0&|Beregszász út 4|Sasad
|19.900000|3.000000|4|0.000000|házközponti egyedi méréssel||13|udvari|komfortos|van|garazs|2013.07.28||58.000000|-1|http://ingatlan.com/angyalfold/elado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+lehel+utca/6997714?sid=0&|Lehel utca|Angyalföld
|12.500000|1.000000|2|0.000000|házközponti egyedi méréssel||13||összkomfortos|van|nincs|2013.07.28||35.000000|-1|http://ingatlan.com/angyalfold/elado+lakas/tegla-epitesu-lakas/budapest+13+kerulet/20236733?sid=0&||Angyalföld
|18.500000|1.000000|0|2.000000|gáz (cirko)||9|utcai|összkomfortos|van|garazs|2013.07.28||54.000000|-1|http://ingatlan.com/rehabilitacios-terulet-ix/elado+lakas/tegla-epitesu-lakas/budapest+9+kerulet+dregely+utca/6678351?sid=0&|Drégely utca|Rehabilitációs terület
|20.990000|1.000000|1|2.000000|házközponti egyedi méréssel||13|utcai|összkomfortos|van|kulteri|2013.07.28||64.000000|-1|http://ingatlan.com/angyalfold/elado+lakas/tegla-epitesu-lakas/budapest+13+kerulet/20141632?sid=0&||Angyalföld
felújítandó|33.000000|2.000000|2|2.000000|||12||összkomfortos|nincs|utcan|2013.07.28||90.000000|-1|http://ingatlan.com/nemetvolgy/elado+lakas/tegla-epitesu-lakas/budapest+12+kerulet+hollosy+simon+utca/20190230?sid=0&|Hollósy Simon utca|Németvölgy
felújított|46.900000|3.000000|1|0.000000|gáz (cirko)||1|panorámás|összkomfortos|nincs|kulteri|2013.07.28||84.000000|-1|http://ingatlan.com/gellerthegy-xi/elado+lakas/tegla-epitesu-lakas/budapest+1+kerulet/20229761?sid=0&||Gellérthegy
|19.500000|1.000000|1|2.000000|gáz (cirko)||13|panorámás|összkomfortos|van|nincs|2013.07.28||58.000000|-1|http://ingatlan.com/xiii-ker/elado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+beke+utca/20203719?sid=0&|Béke utca 35|
|15.500000|1.000000|1|1.000000|házközponti egyedi méréssel||13||összkomfortos|van|utcan|2013.07.28||50.000000|-1|http://ingatlan.com/angyalfold/elado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+frangepan+utca/20201423?sid=0&|Frangepán utca|Angyalföld
jó állapotú|12.700000|1.000000|0|1.000000|gáz (cirko)||11||összkomfortos|nincs|utcan|2013.07.28||35.000000|-1|http://ingatlan.com/kelenfold/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+bornemissza+utca/6962744?sid=0&|Bornemissza utca|Kelenföld
felújított|16.900000|1.000000|0|1.000000|házközponti egyedi méréssel||11||összkomfortos|nincs|utcan|2013.07.28|3|48.000000|-1|http://ingatlan.com/szentimrevaros/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet/20244657?sid=0&||Szentimreváros
felújítandó|20.900000|2.000000|0|1.000000|gáz (cirko)||11||összkomfortos|nincs|kulteri|2013.07.28||71.000000|-1|http://ingatlan.com/szentimrevaros/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+kanizsai+utca/20242833?sid=0&|Kanizsai utca|Szentimreváros
|13.500000|1.000000|2|0.000000|házközponti egyedi méréssel||3||összkomfortos|van|garazs|2013.07.28||33.000000|-1|http://ingatlan.com/iii-ker/elado+lakas/tegla-epitesu-lakas/budapest+3+kerulet+kiscelli+utca/6510368?sid=0&|Kiscelli utca|
jó állapotú|19.900000|3.000000|2|0.000000|gáz (cirko)||6|utcai|összkomfortos|nincs|utcan|2013.07.28||92.000000|-1|http://ingatlan.com/terezvaros-nagykoruton-kivul/elado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+bajnok+utca/6706228?sid=0&|Bajnok utca 7|Terézváros - Nagykörúton kívül
felújított|15.490000|3.000000|2|0.000000|||11|udvari|összkomfortos|van|utcan|2013.07.28||51.000000|-1|http://ingatlan.com/kelenfold/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+hengermalom+ut/20127094?sid=0&|Hengermalom út|Kelenföld
felújított|12.900000|1.000000|2|0.000000|gáz (cirko)||2|udvari|összkomfortos|nincs|utcan|2013.07.28||40.000000|-1|http://ingatlan.com/rozsadomb-ii/elado+lakas/tegla-epitesu-lakas/budapest+2+kerulet+lovohaz+utca/20214259?sid=0&|Lövõház utca|Rózsadomb
felújított|22.200000|2.000000|0|0.000000|||11|utcai|összkomfortos|van|utcan|2013.07.28||51.000000|-1|http://ingatlan.com/xi-ker/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet/20127085?sid=0&||
felújított|19.900000|2.000000|0|0.000000|gáz (cirko)||11||összkomfortos|nincs|nincs|2013.07.28|2|62.000000|-1|http://ingatlan.com/peterhegy/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+kapolna+ut/6468056?sid=0&|Kápolna út|Péterhegy
felújított|12.900000|2.000000|0|0.000000|gáz (cirko)||11|utcai|összkomfortos|nincs|utcan|2013.07.28||53.000000|-1|http://ingatlan.com/albertfalva/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+karcag+utca/20191160?sid=0&|Karcag utca|Albertfalva
|18.200000|2.000000|1|0.000000|gáz (cirko)||13||összkomfortos|van|garazs|2013.07.28||54.000000|-1|http://ingatlan.com/angyalfold/elado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+dolmany+utca/20213370?sid=0&|Dolmány utca|Angyalföld
|18.900000|2.000000|0|1.000000|házközponti egyedi méréssel||13||összkomfortos|van|nincs|2013.07.28||62.000000|0|http://ingatlan.com/angyalfold/elado+lakas/tegla-epitesu-lakas/budapest+13+kerulet/20215708?sid=0&||Angyalföld
|121.000000|3.000000|2|1.000000|fan-coil||2|panorámás|luxus|van|garazs|2013.07.28||116.000000|-1|http://ingatlan.com/rozsadomb-ii/elado+lakas/tegla-epitesu-lakas/budapest+2+kerulet/20197380?sid=0&||Rózsadomb
közepes állapotú|15.900000|3.000000|1|0.000000|gáz (konvektor)||13|utcai|összkomfortos|van|nincs|2013.07.28||79.000000|-1|http://ingatlan.com/ujlipotvaros/elado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+visegradi+utca/20131789?sid=0&|Visegrádi utca|Újlipótváros
jó állapotú|17.500000|2.000000|8|1.000000|||11||összkomfortos|van|utcan|2013.07.28||61.000000|-1|http://ingatlan.com/lagymanyos/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+irinyi+jozsef+utca/20240746?sid=0&|Irinyi József utca|Lágymányos
|21.500000|1.000000|6|2.000000|házközponti egyedi méréssel||13||összkomfortos|van|garazs|2013.07.28||53.000000|-1|http://ingatlan.com/angyalfold/elado+lakas/tegla-epitesu-lakas/budapest+13+kerulet/20246560?sid=0&||Angyalföld
|23.990000|3.000000|2|0.000000||5000|11||luxus|van|utcan|2013.07.28||59.000000|-1|http://ingatlan.com/xi-ker/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+baranyai+ter/20250519?sid=0&|Baranyai tér 15|
jó állapotú|103.900000|3.000000|0|1.000000|gáz (konvektor)|60|1|panorámás|összkomfortos|nincs|garazs|2013.07.28||104.000000|-1|http://ingatlan.com/i-ker/elado+lakas/tegla-epitesu-lakas/budapest+1+kerulet+orom+utca/20194655?sid=0&|Orom utca|
felújított|10.700000||3|0.000000|gáz (konvektor)||7|utcai|komfortos|nincs|utcan|2013.07.28|3|35.000000|-1|http://ingatlan.com/erzsebetvaros-nagykoruton-kivul/elado+lakas/tegla-epitesu-lakas/budapest+7+kerulet+istvan+utca/20225444?sid=0&|István utca|Erzsébetváros - Nagykörúton kívül
|19.900000|2.000000|0|0.000000|gáz (cirko)||11||összkomfortos|nincs|utcan|2013.07.28||54.000000|-1|http://ingatlan.com/peterhegy/elado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+kapolna+ut/20181329?sid=0&|Kápolna út 26|Péterhegy
|24.690000|2.000000|1|1.000000|gáz (cirko)||6|||van|garazs|2013.07.28|7|79.000000|-1|http://ingatlan.com/vi-ker/elado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+sziv+utca/7187983?sid=0&|Szív utca|
felújított|10.900000|2.000000|8|0.000000|||11|utcai|összkomfortos|van|utcan|2013.07.28||53.000000|-1|http://ingatlan.com/kelenfold/elado+lakas/panel-lakas/budapest+11+kerulet+etele+ut/20127457?sid=0&|Etele út|Kelenföld
felújítandó|7.490000|1.000000|0|0.000000|gáz (konvektor)||7|udvari||nincs|nincs|2013.07.28||34.000000|-1|http://ingatlan.com/vii-ker/elado+lakas/tegla-epitesu-lakas/budapest+7+kerulet+dembinszky+utca/20202062?sid=0&|Dembinszky utca 36|
|18.500000|1.000000|1|2.000000|gáz (cirko)||13|utcai|összkomfortos|van|nincs|2013.07.28||53.000000|-1|http://ingatlan.com/angyalfold/elado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+beke+utca/20203684?sid=0&|Béke utca 35|Angyalföld
|13.200000|1.000000|2|1.000000|gáz (cirko)||13|panorámás|összkomfortos|van|nincs|2013.07.28||38.000000|-1|http://ingatlan.com/angyalfold/elado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+beke+utca/20203661?sid=0&|Béke utca 35|Angyalföld
|22.000000|1.000000|2|3.000000|gáz (cirko)||13||összkomfortos|van|nincs|2013.07.28||63.000000|-1|http://ingatlan.com/angyalfold/elado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+beke+utca/20203639?sid=0&|Béke utca 35|Angyalföld
|23.800000|1.000000|3|3.000000|gáz (cirko)||13|panorámás|összkomfortos|van|nincs|2013.07.28||70.000000|-1|http://ingatlan.com/angyalfold/elado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+beke+utca/20203607?sid=0&|Béke utca 35|Angyalföld
|19.500000|2.000000|4|0.000000|házközponti egyedi méréssel||9|udvari|összkomfortos|van|garazs|2013.07.28||47.000000|-1|http://ingatlan.com/rehabilitacios-terulet-ix/elado+lakas/tegla-epitesu-lakas/budapest+9+kerulet+viola+utca/20247087?sid=0&|Viola utca|Rehabilitációs terület
